Rk,Team,G,Pts/G,TotPts,ScrmPlys,Yds/G,Yds/P,1st/G,3rdMd,3rdAtt,3rdPct,4thMd,4thAtt,4thPct,Pen,PenYds,ToP/G,FUM,Lost,TO
1,ArizonaCardinals,16,30,6,489,1,041,408.3,6.3,23.3,93,198,47,4,9,44,94,758,32:04,23,11,+9
2,NewOrleansSaints,16,25,5,408,1,096,403.8,5.9,23.8,104,218,48,10,16,62,130,1,112,31:21,17,8,+2
3,PittsburghSteelers,16,26,4,423,1,011,395.4,6.3,20.7,75,193,39,4,12,33,94,868,29:43,16,7,+2
4,SeattleSeahawks,16,26,4,423,1,035,378.6,5.9,20.9,99,213,46,8,9,89,117,1,007,32:14,18,8,+7
5,TampaBayBuccaneers,16,21,4,342,1,017,375.9,5.9,21.0,84,202,42,7,13,54,143,1,195,29:00,26,13,-5
6,NewEnglandPatriots,16,29,1,465,1,050,374.4,5.7,21.7,88,215,41,9,15,60,96,859,30:18,14,7,+7
7,AtlantaFalcons,16,21,2,339,1,073,374.1,5.6,22.4,107,227,47,10,19,53,100,969,32:20,26,13,-7
8,NewYorkGiants,16,26,2,420,1,053,372.0,5.7,20.7,82,217,38,9,16,56,102,779,28:29,23,7,+7
9,SanDiegoChargers,16,20,320,1,100,371.8,5.4,21.5,97,231,42,5,15,33,117,942,31:51,20,11,-4
10,NewYorkJets,16,24,2,387,1,074,370.3,5.5,20.6,93,229,41,6,14,43,96,787,31:20,17,8,+6
11,CarolinaPanthers,16,31,2,500,1,060,366.9,5.5,22.3,86,203,42,6,10,60,103,887,32:03,12,9,+20
12,PhiladelphiaEagles,16,23,6,377,1,102,364.4,5.3,21.2,91,230,40,8,16,50,104,819,26:06,26,13,-5
13,BuffaloBills,16,23,7,379,1,016,360.9,5.7,18.6,86,227,38,7,16,44,143,1,249,31:18,28,10,+6
14,BaltimoreRavens,16,20,5,328,1,083,359.3,5.3,20.2,85,226,38,12,24,50,122,1,153,30:32,13,7,-14
15,CincinnatiBengals,16,26,2,419,1,004,358.0,5.7,20.2,81,201,40,7,12,58,111,917,31:13,18,8,+11
16,DenverBroncos,16,22,2,355,1,056,355.5,5.4,19.6,79,224,35,7,14,50,115,1,063,30:30,16,8,-4
17,WashingtonRedskins,16,24,2,388,1,011,353.8,5.6,19.8,94,216,44,7,12,58,105,827,31:45,26,11,+5
18,JacksonvilleJaguars,16,23,5,376,1,012,348.8,5.5,19.6,72,205,35,8,15,53,105,880,27:52,25,10,-10
19,HoustonTexans,16,21,2,339,1,127,347.8,4.9,20.9,96,249,39,6,19,32,107,910,30:48,22,8,+5
20,DetroitLions,16,22,4,358,1,030,346.7,5.4,21.1,75,203,37,7,14,50,104,930,31:30,17,10,-6
21,ChicagoBears,16,20,9,335,1,025,344.6,5.4,19.5,93,219,42,6,10,60,99,909,31:29,20,9,-4
22,DallasCowboys,16,17,2,275,969,335.1,5.5,19.2,66,191,35,8,16,50,112,879,31:07,18,11,-22
23,GreenBayPackers,16,23,368,1,056,334.6,5.1,19.8,70,208,34,11,21,52,105,906,30:08,24,9,+5
24,OaklandRaiders,16,22,4,359,1,008,333.5,5.3,18.8,86,220,39,5,13,38,139,1,102,29:34,27,10,+1
25,ClevelandBrowns,16,17,4,278,1,042,331.9,5.1,19.2,95,227,42,10,24,42,120,1,083,31:01,28,18,-9
26,MiamiDolphins,16,19,4,310,977,331.7,5.4,18.2,63,205,31,8,22,36,134,1,090,27:22,23,7,-3
27,KansasCityChiefs,16,25,3,405,955,331.2,5.5,18.9,76,199,38,6,9,67,104,878,30:55,16,8,+14
28,IndianapolisColts,16,20,8,333,1,052,321.4,4.9,19.4,94,235,40,7,13,54,108,931,30:09,19,11,-5
29,MinnesotaVikings,16,22,8,365,973,321.2,5.3,18.6,76,199,38,5,11,46,88,797,30:34,21,8,+5
30,TennesseeTitans,16,18,7,299,976,311.8,5.1,18.6,64,201,32,7,15,47,93,779,29:35,25,16,-14
31,SanFrancisco49ers,16,14,9,238,969,303.8,5.0,16.3,65,213,30,9,19,47,113,823,26:42,21,5,-5
32,St.LouisRams,16,17,5,280,920,297.6,5.2,15.1,52,201,26,4,13,31,122,1,007,28:15,22,10,+5